X,Y,OBJECTID,ID,NAME,ADDRESS,ADDRESS2,CITY,STATE,ZIP,ZIP4,TELEPHONE,TYPE,STATUS,POPULATION,COUNTY,COUNTYFIPS,COUNTRY,LATITUDE,LONGITUDE,NAICS_CODE,NAICS_DESC,SOURCE,SOURCEDATE,VAL_METHOD,VAL_DATE,WEBSITE,TOT_RES,TOT_STAFF,BEDS,EXCESS_BED,OWNERSHIP,MEDICAIDID,MEDICAREID,STATE_LIC,SOURCETYPE
-82.878435196826842,35.481796517795068,15406,37309,SILVER BLUFF LLC,100 SILVER BLUFF DRIVE,NOT AVAILABLE,CANTON,NC,28716,NOT AVAILABLE,(828) 648-2044,NURSING HOME,OPEN,144,HAYWOOD,37087,USA,35.4817965177951,-82.8784351968268,623110,NURSING CARE FACILITIES (SKILLED NURSING FACILITIES),http://www2.ncdhhs.gov/dhsr/data/nhlist_a.pdf,2015-10-01T00:00:00.000Z,IMAGERY WITH OTHER,2016-06-06T00:00:00.000Z,NOT AVAILABLE,-999,-999,144,-999,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NH0458,NURSING FACILITY
-77.933796640102798,34.198005871273999,15407,37310,SILVER STREAM HEALTH AND REHABILITATION CENTER,2305 SILVER STREAM LANE,NOT AVAILABLE,WILMINGTON,NC,28401,NOT AVAILABLE,(910) 362-3621,NURSING HOME,OPEN,110,NEW HANOVER,37129,USA,34.198005871274,-77.9337966401028,623110,NURSING CARE FACILITIES (SKILLED NURSING FACILITIES),http://www2.ncdhhs.gov/dhsr/data/nhlist_a.pdf,2015-10-01T00:00:00.000Z,IMAGERY WITH OTHER,2016-06-06T00:00:00.000Z,NOT AVAILABLE,-999,-999,110,-999,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NH0617,NURSING FACILITY
-83.214138210410056,35.377432004683328,15408,37311,SKYLAND CARE CENTER,193 ASHEVILLE HWY,NOT AVAILABLE,SYLVA,NC,28779,2694,(828) 586-8935,NURSING HOME,OPEN,94,JACKSON,37099,USA,35.3774320046833,-83.2141382104101,623110,NURSING CARE FACILITIES (SKILLED NURSING FACILITIES),http://www2.ncdhhs.gov/dhsr/data/nhlist_a.pdf,2015-10-01T00:00:00.000Z,IMAGERY WITH OTHER,2016-06-06T00:00:00.000Z,NOT AVAILABLE,-999,-999,94,-999,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NH0168,NURSING FACILITY
-78.326323999752731,35.517658999763057,15409,37312,SMITHFIELD MANOR INC,NOT AVAILABLE,NOT AVAILABLE,SMITHFIELD,NC,27577,1940,(919) 934-3171,NURSING HOME,OPEN,180,JOHNSTON,37101,USA,35.5176589997631,-78.3263239997527,623110,NURSING CARE FACILITIES (SKILLED NURSING FACILITIES),http://www2.ncdhhs.gov/dhsr/data/nhlist_a.pdf,2015-10-01T00:00:00.000Z,IMAGERY WITH OTHER,2016-06-06T00:00:00.000Z,NOT AVAILABLE,-999,-999,180,-999,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NH0182,NURSING FACILITY
-82.957004958412099,35.541770152970223,15410,37313,SMOKY MOUNTAIN HEALTH AND REHABILITATION CENTER,1349 CRABTREE ROAD,NOT AVAILABLE,WAYNESVILLE,NC,28785,NOT AVAILABLE,(828) 454-9260,NURSING HOME,OPEN,50,HAYWOOD,37087,USA,35.5417701529702,-82.9570049584121,623110,NURSING CARE FACILITIES (SKILLED NURSING FACILITIES),http://www2.ncdhhs.gov/dhsr/data/nhlist_a.pdf,2015-10-01T00:00:00.000Z,IMAGERY WITH OTHER,2016-06-06T00:00:00.000Z,NOT AVAILABLE,-999,-999,50,-999,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NH0342,NURSING FACILITY
-76.395700431329828,34.88799990217381,15413,37314,SNUG HARBOR ON NELSON BAY,"272 HIGHWAY 70;",NOT AVAILABLE,SEA LEVEL,NC,28577,NOT AVAILABLE,(252) 225-4411,NURSING HOME,OPEN,92,CARTERET,37031,USA,34.8879999021738,-76.3957004313298,623110,NURSING CARE FACILITIES (SKILLED NURSING FACILITIES),http://www2.ncdhhs.gov/dhsr/data/nhlist_a.pdf,2015-10-01T00:00:00.000Z,IMAGERY WITH OTHER,2016-06-06T00:00:00.000Z,NOT AVAILABLE,-999,-999,92,-999,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NH0202,NURSING FACILITY
-80.85639892656917,35.110166282747791,15414,37316,SOUTHMINSTER,8919 PARK ROAD,NOT AVAILABLE,CHARLOTTE,NC,28210,7610,(704) 551-6800,NURSING HOME,OPEN,85,MECKLENBURG,37119,USA,35.1101662827478,-80.8563989265692,623110,NURSING CARE FACILITIES (SKILLED NURSING FACILITIES),http://www2.ncdhhs.gov/dhsr/data/nhlist_a.pdf,2015-10-01T00:00:00.000Z,IMAGERY WITH OTHER,2016-06-06T00:00:00.000Z,NOT AVAILABLE,-999,-999,85,-999,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NH0414,NURSING FACILITY
-77.823956000369094,35.9212760002872,15415,37315,SOUTH VILLAGE,2221 W RALEIGH BLVD,NOT AVAILABLE,ROCKY MOUNT,NC,27803,2722,(252) 442-4156,NURSING HOME,OPEN,115,NASH,37127,USA,35.9212760002872,-77.8239560003691,623110,NURSING CARE FACILITIES (SKILLED NURSING FACILITIES),http://www2.ncdhhs.gov/dhsr/data/nhlist_a.pdf,2015-10-01T00:00:00.000Z,IMAGERY WITH OTHER,2016-06-06T00:00:00.000Z,NOT AVAILABLE,-999,-999,115,-999,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NH0122,NURSING FACILITY
-78.30872300016631,34.981230999910792,15416,37317,SOUTHWOOD NURSING AND RETIREMENT CENTER,NOT AVAILABLE,NOT AVAILABLE,CLINTON,NC,28329,0708,(910) 592-8165,NURSING HOME,OPEN,100,SAMPSON,37163,USA,34.9812309999108,-78.3087230001663,623110,NURSING CARE FACILITIES (SKILLED NURSING FACILITIES),http://www2.ncdhhs.gov/dhsr/data/nhlist_a.pdf,2015-10-01T00:00:00.000Z,IMAGERY WITH OTHER,2016-06-06T00:00:00.000Z,NOT AVAILABLE,-999,-999,100,-999,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NH0571,NURSING FACILITY
-80.210125668065075,35.395127860262612,15417,37321,STANLY MANOR,625 BETHANY ROAD,NOT AVAILABLE,ALBEMARLE,NC,28001,0038,(704) 982-0770,NURSING HOME,OPEN,100,STANLY,37167,USA,35.3951278602626,-80.2101256680651,623110,NURSING CARE FACILITIES (SKILLED NURSING FACILITIES),http://www2.ncdhhs.gov/dhsr/data/nhlist_a.pdf,2015-10-01T00:00:00.000Z,IMAGERY WITH OTHER,2016-06-06T00:00:00.000Z,NOT AVAILABLE,-999,-999,100,-999,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NH0464,NURSING FACILITY
-82.557287617029885,35.566442599146683,15418,37322,STONECREEK HEALTH AND REHABILITATION,455 VICTORIA ROAD,NOT AVAILABLE,ASHEVILLE,NC,28801,4892,(828) 252-0099,NURSING HOME,OPEN,120,BUNCOMBE,37021,USA,35.5664425991467,-82.5572876170299,623110,NURSING CARE FACILITIES (SKILLED NURSING FACILITIES),http://www2.ncdhhs.gov/dhsr/data/nhlist_a.pdf,2015-10-01T00:00:00.000Z,IMAGERY WITH OTHER,2016-06-06T00:00:00.000Z,NOT AVAILABLE,-999,-999,120,-999,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NH0291,NURSING FACILITY
-78.584392507108475,35.785661964328256,15419,37323,SUNNYBROOK REHABILITATION CENTER,25 SUNNYBROOK ROAD,NOT AVAILABLE,RALEIGH,NC,27610,1894,(919) 231-6150,NURSING HOME,OPEN,95,WAKE,37183,USA,35.7856619643283,-78.5843925071085,623110,NURSING CARE FACILITIES (SKILLED NURSING FACILITIES),http://www2.ncdhhs.gov/dhsr/data/nhlist_a.pdf,2015-10-01T00:00:00.000Z,IMAGERY WITH OTHER,2016-06-06T00:00:00.000Z,NOT AVAILABLE,-999,-999,95,-999,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NH0146,NURSING FACILITY
-79.376267999568483,35.219084000426328,15420,37319,ST JOSEPH OF THE PINES HEALTH CENTER,103 GOSSMAN DRIVE,NOT AVAILABLE,SOUTHERN PINES,NC,28374,2225,(910) 246-1000,NURSING HOME,OPEN,176,MOORE,37125,USA,35.2190840004263,-79.3762679995685,623110,NURSING CARE FACILITIES (SKILLED NURSING FACILITIES),http://www2.ncdhhs.gov/dhsr/data/nhlist_a.pdf,2015-10-01T00:00:00.000Z,IMAGERY WITH OTHER,2016-06-06T00:00:00.000Z,NOT AVAILABLE,-999,-999,176,-999,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NH0589,NURSING FACILITY
-81.084005000430409,35.352943000419188,15421,37320,STANLEY TOTAL LIVING CENTER INC,NOT AVAILABLE,NOT AVAILABLE,STANLEY,NC,28164,2046,(704) 263-1986,NURSING HOME,OPEN,130,GASTON,37071,USA,35.3529430004192,-81.0840050004304,623110,NURSING CARE FACILITIES (SKILLED NURSING FACILITIES),http://www2.ncdhhs.gov/dhsr/data/nhlist_a.pdf,2015-10-01T00:00:00.000Z,IMAGERY WITH OTHER,2016-06-06T00:00:00.000Z,NOT AVAILABLE,-999,-999,130,-999,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NH0386,NURSING FACILITY
-81.884999415190819,35.65296843804304,15422,37324,SUNRISE REHABILIATION & CARE,306 DEER PARK RD,NOT AVAILABLE,NEBO,NC,28761,8746,(828) 652-3032,NURSING HOME,OPEN,140,MCDOWELL,37111,USA,35.652968438043,-81.8849994151908,623110,NURSING CARE FACILITIES (SKILLED NURSING FACILITIES),http://www2.ncdhhs.gov/dhsr/data/nhlist_a.pdf,2015-10-01T00:00:00.000Z,IMAGERY WITH OTHER,2016-06-06T00:00:00.000Z,NOT AVAILABLE,-999,-999,140,-999,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NH0326,NURSING FACILITY
-81.356786251883989,35.243438761089983,6328,37391,WHITE OAK MANOR-KINGS MOUNTAIN,"716 SIPES STREET;",NOT AVAILABLE,KINGS MOUNTAIN,NC,28086,0578,(704) 739-8132,NURSING HOME,OPEN,154,CLEVELAND,37045,USA,35.24343876109,-81.356786251884,623110,NURSING CARE FACILITIES (SKILLED NURSING FACILITIES),http://www2.ncdhhs.gov/dhsr/data/nhlist_a.pdf,2015-10-01T00:00:00.000Z,IMAGERY WITH OTHER,2016-06-07T00:00:00.000Z,NOT AVAILABLE,-999,-999,154,-999,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NH0396,NURSING FACILITY
-81.925099633940931,35.41117114233441,6332,37392,WHITE OAK MANOR-RUTHERFORDTON,188 OSCAR JUSTICE RD,NOT AVAILABLE,RUTHERFORDTON,NC,28139,0039,(828) 286-9001,NURSING HOME,OPEN,80,RUTHERFORD,37161,USA,35.4111711423344,-81.9250996339409,623110,NURSING CARE FACILITIES (SKILLED NURSING FACILITIES),http://www2.ncdhhs.gov/dhsr/data/nhlist_a.pdf,2015-10-01T00:00:00.000Z,IMAGERY WITH OTHER,2016-06-07T00:00:00.000Z,NOT AVAILABLE,-999,-999,80,-999,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NH0153,NURSING FACILITY
-80.590019035949695,35.032342641899447,2428,37275,PRUITTHEALTH-UNION POINTE,3510 WEST HIGHWAY 74,NOT AVAILABLE,MONROE,NC,28110,NOT AVAILABLE,(704) 291-8500,NURSING HOME,OPEN,90,UNION,37179,USA,35.0323426418994,-80.5900190359497,623110,NURSING CARE FACILITIES (SKILLED NURSING FACILITIES),http://www2.ncdhhs.gov/dhsr/data/nhlist_a.pdf,2015-10-01T00:00:00.000Z,IMAGERY WITH OTHER,2016-06-07T00:00:00.000Z,NOT AVAILABLE,-999,-999,90,-999,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NH0644,NURSING FACILITY
-79.698447735774323,34.883302200835935,2434,37281,RICHMOND PINES HEALTHCARE AND REHABILITATION CENTER,HIGHWAY 177 SOUTH,NOT AVAILABLE,HAMLET,NC,28345,1489,(910) 582-0021,NURSING HOME,OPEN,115,RICHMOND,37153,USA,34.8833022008359,-79.6984477357743,623110,NURSING CARE FACILITIES (SKILLED NURSING FACILITIES),http://www2.ncdhhs.gov/dhsr/data/nhlist_a.pdf,2015-10-01T00:00:00.000Z,UNVERIFIED,2016-06-07T00:00:00.000Z,NOT AVAILABLE,-999,-999,115,-999,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NH0455,NURSING FACILITY
-78.507272855557801,35.62889860598591,2491,37318,SPRINGBROOK NURSING AND REHABILITATION CENTER,195 SPRINGBROOK AVENUE,NOT AVAILABLE,CLAYTON,NC,27520,NOT AVAILABLE,(919) 550-7200,NURSING HOME,OPEN,100,JOHNSTON,37101,USA,35.6288986059859,-78.5072728555578,623110,NURSING CARE FACILITIES (SKILLED NURSING FACILITIES),http://www2.ncdhhs.gov/dhsr/data/nhlist_a.pdf,2015-10-01T00:00:00.000Z,IMAGERY WITH OTHER,2016-06-07T00:00:00.000Z,NOT AVAILABLE,-999,-999,100,-999,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NH0646,NURSING FACILITY
-80.293431050902271,36.0766946536354,2557,37339,THE OAKS,901 BETHESDA ROAD,NOT AVAILABLE,WINSTON SALEM,NC,27103,3023,(336) 768-2211,NURSING HOME,OPEN,151,FORSYTH,37067,USA,36.0766946536354,-80.2934310509023,623110,NURSING CARE FACILITIES (SKILLED NURSING FACILITIES),http://www2.ncdhhs.gov/dhsr/data/nhlist_a.pdf,2015-10-01T00:00:00.000Z,IMAGERY WITH OTHER,2016-06-07T00:00:00.000Z,NOT AVAILABLE,-999,-999,151,-999,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NH0439,NURSING FACILITY
-80.760506346390741,35.234469393347872,1120,3711,ASBURY CARE CENTER,3800 SHAMROCK DRIVE,NOT AVAILABLE,CHARLOTTE,NC,28215,3298,(704) 532-7000,NURSING HOME,OPEN,105,MECKLENBURG,37119,USA,35.2344693933479,-80.7605063463907,623110,NURSING CARE FACILITIES (SKILLED NURSING FACILITIES),http://www2.ncdhhs.gov/dhsr/data/nhlist_a.pdf,2015-10-01T00:00:00.000Z,UNVERIFIED,2016-06-07T00:00:00.000Z,NOT AVAILABLE,-999,-999,105,-999,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NH0573,NURSING FACILITY
-79.005851000323403,35.04742400011758,1203,3719,AUTUMN CARE OF FAYETTEVILLE,NOT AVAILABLE,NOT AVAILABLE,FAYETTEVILLE,NC,28314,9999,(910) 867-4960,NURSING HOME,OPEN,90,CUMBERLAND,37051,USA,35.0474240001176,-79.0058510003234,623110,NURSING CARE FACILITIES (SKILLED NURSING FACILITIES),http://www2.ncdhhs.gov/dhsr/data/nhlist_a.pdf,2015-10-01T00:00:00.000Z,IMAGERY WITH OTHER,2016-06-07T00:00:00.000Z,NOT AVAILABLE,-999,-999,90,-999,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NH0629,NURSING FACILITY
-78.932184465740477,35.917788903335286,1274,3769,BRIAN CENTER HEALTH AND REHABILITATION/DURHAM,6000 FAYETTEVILLE ROAD,NOT AVAILABLE,DURHAM,NC,27713,9754,(919) 544-9021,NURSING HOME,OPEN,140,DURHAM,37063,USA,35.9177889033353,-78.9321844657405,623110,NURSING CARE FACILITIES (SKILLED NURSING FACILITIES),http://www2.ncdhhs.gov/dhsr/data/nhlist_a.pdf,2015-10-01T00:00:00.000Z,IMAGERY WITH OTHER,2016-06-06T00:00:00.000Z,NOT AVAILABLE,-999,-999,140,-999,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NH0514,NURSING FACILITY
-80.495799999670226,34.976094999584639,1275,3763,BRIAN CENTER HEALTH & RETIREMENT/MONROE,204 OLD HIGHWAY 74 EAST,NOT AVAILABLE,MONROE,NC,28112,NOT AVAILABLE,(704) 283-3066,NURSING HOME,OPEN,72,UNION,37179,USA,34.9760949995846,-80.4957999996702,623110,NURSING CARE FACILITIES (SKILLED NURSING FACILITIES),http://www2.ncdhhs.gov/dhsr/data/nhlist_a.pdf,2015-10-01T00:00:00.000Z,IMAGERY WITH OTHER,2016-06-06T00:00:00.000Z,NOT AVAILABLE,-999,-999,72,-999,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NH0493,NURSING FACILITY
-81.136084759903724,35.276792546438905,1276,3771,BRIAN CENTER HEALTH AND REHABILITATION/GASTONIA,969 COX ROAD,NOT AVAILABLE,GASTONIA,NC,28054,3427,(704) 866-8596,NURSING HOME,OPEN,162,GASTON,37071,USA,35.2767925464389,-81.1360847599037,623110,NURSING CARE FACILITIES (SKILLED NURSING FACILITIES),http://www2.ncdhhs.gov/dhsr/data/nhlist_a.pdf,2015-10-01T00:00:00.000Z,IMAGERY WITH OTHER,2016-06-06T00:00:00.000Z,NOT AVAILABLE,-999,-999,162,-999,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NH0228,NURSING FACILITY
-78.84466600013576,35.788898000242561,1297,3778,BRITTANY PLACE,17001 SEARSTONE DRIVE,NOT AVAILABLE,CARY,NC,27513,NOT AVAILABLE,(919) 234-0318,NURSING HOME,OPEN,24,WAKE,37183,USA,35.7888980002426,-78.8446660001358,623110,NURSING CARE FACILITIES (SKILLED NURSING FACILITIES),http://www2.ncdhhs.gov/dhsr/data/nhlist_a.pdf,2015-10-01T00:00:00.000Z,IMAGERY WITH OTHER,2016-06-07T00:00:00.000Z,NOT AVAILABLE,-999,-999,24,-999,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NH0636,NURSING FACILITY
-78.582996389671621,35.785138926720151,1369,3788,CAPITAL NURSING AND REHABILITATION CENTER,3000 HOLSTON LANE,NOT AVAILABLE,RALEIGH,NC,27610,NOT AVAILABLE,(919) 231-6045,NURSING HOME,OPEN,125,WAKE,37183,USA,35.7851389267202,-78.5829963896716,623110,NURSING CARE FACILITIES (SKILLED NURSING FACILITIES),http://www2.ncdhhs.gov/dhsr/data/nhlist_a.pdf,2015-10-01T00:00:00.000Z,IMAGERY WITH OTHER,2016-06-06T00:00:00.000Z,NOT AVAILABLE,-999,-999,125,-999,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NH0268,NURSING FACILITY
-81.262145955171661,35.481860653846127,1371,3789,CARDINAL HEALTHCARE AND REHABILITATION CENTER,931 NORTH ASPEN STREET,NOT AVAILABLE,LINCOLNTON,NC,28092,2113,(704) 732-7055,NURSING HOME,OPEN,83,LINCOLN,37109,USA,35.4818606538461,-81.2621459551717,623110,NURSING CARE FACILITIES (SKILLED NURSING FACILITIES),http://www2.ncdhhs.gov/dhsr/data/nhlist_a.pdf,2015-10-01T00:00:00.000Z,IMAGERY WITH OTHER,2016-06-06T00:00:00.000Z,NOT AVAILABLE,-999,-999,83,-999,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NH0504,NURSING FACILITY
-79.03795702939334,35.965893725015455,1372,3790,CAROL WOODS,750 WEAVER DAIRY ROAD,NOT AVAILABLE,CHAPEL HILL,NC,27514,1438,(919) 968-4511,NURSING HOME,OPEN,95,ORANGE,37135,USA,35.9658937250155,-79.0379570293933,623110,NURSING CARE FACILITIES (SKILLED NURSING FACILITIES),http://www2.ncdhhs.gov/dhsr/data/nhlist_a.pdf,2015-10-01T00:00:00.000Z,IMAGERY WITH OTHER,2016-06-06T00:00:00.000Z,NOT AVAILABLE,-999,-999,95,-999,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NH0258,NURSING FACILITY
-79.021560477434036,35.859920320266603,1383,3792,CAROLINA MEADOWS HEALTH CENTER,500 CAROLINA MEADOWS,NOT AVAILABLE,CHAPEL HILL,NC,27517,8505,(919) 942-4014,NURSING HOME,OPEN,90,CHATHAM,37037,USA,35.8599203202666,-79.021560477434,623110,NURSING CARE FACILITIES (SKILLED NURSING FACILITIES),http://www2.ncdhhs.gov/dhsr/data/nhlist_a.pdf,2015-10-01T00:00:00.000Z,IMAGERY WITH OTHER,2016-06-06T00:00:00.000Z,NOT AVAILABLE,-999,-999,90,-999,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NH0490,NURSING FACILITY
-78.963856112369626,35.008526905192589,1384,3794,CAROLINA REHAB CENTER OF CUMBERLAND,4600 CUMBERLAND ROAD,NOT AVAILABLE,FAYETTEVILLE,NC,28306,2412,(910) 429-1690,NURSING HOME,OPEN,136,CUMBERLAND,37051,USA,35.0085269051926,-78.9638561123696,623110,NURSING CARE FACILITIES (SKILLED NURSING FACILITIES),http://www2.ncdhhs.gov/dhsr/data/nhlist_a.pdf,2015-10-01T00:00:00.000Z,IMAGERY WITH OTHER,2016-06-06T00:00:00.000Z,NOT AVAILABLE,-999,-999,136,-999,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NH0593,NURSING FACILITY
-77.407857687782027,34.750572064948855,1385,3795,CAROLINA RIVERS NURSING AND REHABILITATION CENTER,1839 ONSLOW DRIVE EXTENSION,NOT AVAILABLE,JACKSONVILLE,NC,28540,5906,(910) 455-3610,NURSING HOME,OPEN,120,ONSLOW,37133,USA,34.7505720649489,-77.407857687782,623110,NURSING CARE FACILITIES (SKILLED NURSING FACILITIES),http://www2.ncdhhs.gov/dhsr/data/nhlist_a.pdf,2015-10-01T00:00:00.000Z,IMAGERY WITH OTHER,2016-06-06T00:00:00.000Z,NOT AVAILABLE,-999,-999,120,-999,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NH0370,NURSING FACILITY
-82.447725577373433,35.34441509817826,1386,3796,CAROLINA VILLAGE INC,600 CAROLINA VILLAGE ROAD,SUITE Z,HENDERSONVILLE,NC,28792,2889,(828) 692-6275,NURSING HOME,OPEN,58,HENDERSON,37089,USA,35.3444150981783,-82.4477255773734,623110,NURSING CARE FACILITIES (SKILLED NURSING FACILITIES),http://www2.ncdhhs.gov/dhsr/data/nhlist_a.pdf,2015-10-01T00:00:00.000Z,IMAGERY WITH OTHER,2016-06-06T00:00:00.000Z,NOT AVAILABLE,-999,-999,58,-999,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NH0174,NURSING FACILITY
-78.894196345285081,36.042736680353578,1395,3798,CARVER LIVING CENTER,303 EAST CARVER STREET,NOT AVAILABLE,DURHAM,NC,27704,5729,(919) 471-3558,NURSING HOME,OPEN,252,DURHAM,37063,USA,36.0427366803536,-78.8941963452851,623110,NURSING CARE FACILITIES (SKILLED NURSING FACILITIES),http://www2.ncdhhs.gov/dhsr/data/nhlist_a.pdf,2015-10-01T00:00:00.000Z,IMAGERY WITH OTHER,2016-06-06T00:00:00.000Z,NOT AVAILABLE,-999,-999,252,-999,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NH0543,NURSING FACILITY
-78.766002556172964,35.743811925679893,1397,3799,CARY HEALTH AND REHABILITATION CENTER,6590 TRYON ROAD,NOT AVAILABLE,CARY,NC,27518,NOT AVAILABLE,(919) 851-8000,NURSING HOME,OPEN,150,WAKE,37183,USA,35.7438119256799,-78.766002556173,623110,NURSING CARE FACILITIES (SKILLED NURSING FACILITIES),http://www2.ncdhhs.gov/dhsr/data/nhlist_a.pdf,2015-10-01T00:00:00.000Z,IMAGERY WITH OTHER,2016-06-06T00:00:00.000Z,NOT AVAILABLE,-999,-999,150,-999,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NH0511,NURSING FACILITY
-80.601636188559198,36.48218699963035,1398,37100,CENTRAL CONTINUING CARE,1287 NEWSOME STREET,NOT AVAILABLE,MOUNT AIRY,NC,27030,5439,(336) 786-2133,NURSING HOME,OPEN,120,SURRY,37171,USA,36.4821869996304,-80.6016361885592,623110,NURSING CARE FACILITIES (SKILLED NURSING FACILITIES),http://www2.ncdhhs.gov/dhsr/data/nhlist_a.pdf,2015-10-01T00:00:00.000Z,IMAGERY WITH OTHER,2016-06-06T00:00:00.000Z,NOT AVAILABLE,-999,-999,120,-999,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NH0516,NURSING FACILITY
-76.601223881676773,36.079818405594999,1411,37104,CHOWAN RIVER NURSING AND REHABILITATION CENTER,1341 PARADISE ROAD,NOT AVAILABLE,EDENTON,NC,27932,0566,(252) 482-7481,NURSING HOME,OPEN,130,CHOWAN,37041,USA,36.079818405595,-76.6012238816768,623110,NURSING CARE FACILITIES (SKILLED NURSING FACILITIES),http://www2.ncdhhs.gov/dhsr/data/nhlist_a.pdf,2015-10-01T00:00:00.000Z,IMAGERY WITH OTHER,2016-06-06T00:00:00.000Z,NOT AVAILABLE,-999,-999,130,-999,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NH0369,NURSING FACILITY
-80.835423999817692,36.268673000058968,1433,37102,CHATHAM NURSING & REHABILITATION,700 JOHNSTON RIDGE ROAD,NOT AVAILABLE,ELKIN,NC,28621,NOT AVAILABLE,(336) 527-7600,NURSING HOME,OPEN,127,SURRY,37171,USA,36.268673000059,-80.8354239998177,623110,NURSING CARE FACILITIES (SKILLED NURSING FACILITIES),http://www2.ncdhhs.gov/dhsr/data/nhlist_a.pdf,2015-10-01T00:00:00.000Z,IMAGERY WITH OTHER,2016-06-06T00:00:00.000Z,NOT AVAILABLE,-999,-999,127,-999,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NH0640,NURSING FACILITY
-81.53695504563882,35.318274542935846,1452,37109,CLEVELAND PINES,1404 NORTH LAFAYETTE STREET,NOT AVAILABLE,SHELBY,NC,28150,3498,(980) 487-1500,NURSING HOME,OPEN,120,CLEVELAND,37045,USA,35.3182745429359,-81.5369550456388,623110,NURSING CARE FACILITIES (SKILLED NURSING FACILITIES),http://www2.ncdhhs.gov/dhsr/data/nhlist_a.pdf,2015-10-01T00:00:00.000Z,IMAGERY WITH OTHER,2016-06-06T00:00:00.000Z,NOT AVAILABLE,-999,-999,120,-999,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NH0524,NURSING FACILITY
-81.521759999624237,35.746323000106429,1454,37110,COLLEGE PINES HEALTH AND REHAB CENTER,NOT AVAILABLE,NOT AVAILABLE,VALDESE,NC,28690,0250,(828) 874-6800,NURSING HOME,OPEN,104,BURKE,37023,USA,35.7463230001064,-81.5217599996242,623110,NURSING CARE FACILITIES (SKILLED NURSING FACILITIES),http://www2.ncdhhs.gov/dhsr/data/nhlist_a.pdf,2015-10-01T00:00:00.000Z,IMAGERY WITH OTHER,2016-06-06T00:00:00.000Z,NOT AVAILABLE,-999,-999,104,-999,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NH0553,NURSING FACILITY
-79.959190000418118,36.237075999857538,1467,37113,COUNTRYSIDE MANOR INC,NOT AVAILABLE,NOT AVAILABLE,STOKESDALE,NC,27357,9398,(336) 643-6301,NURSING HOME,OPEN,76,GUILFORD,37081,USA,36.2370759998576,-79.9591900004181,623110,NURSING CARE FACILITIES (SKILLED NURSING FACILITIES),http://www2.ncdhhs.gov/dhsr/data/nhlist_a.pdf,2015-10-01T00:00:00.000Z,IMAGERY WITH OTHER,2016-06-06T00:00:00.000Z,NOT AVAILABLE,-999,-999,76,-999,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NH0226,NURSING FACILITY
