OBJECTID,ID,NAME,TELEPHONE,ADDRESS,ADDRESS2,CITY,STATE,ZIP,ZIPP4,COUNTY,FIPS,DIRECTIONS,EMERGTITLE,EMERGTEL,EMERGEXT,CONTDATE,CONTHOW,GEODATE,GEOHOW,HSIPTHEMES,NAICSCODE,NAICSDESCR,GEOLINKID,X,Y,ST_VENDOR,ST_VERSION,GEOPREC,PHONELOC,QC_QA,UCAOA_ID
3468,10421903,OCCUMED URGENT CARE CENTER,336-574-0707,1910 NORTH CHURCH STREET,SUITE 4,GREENSBORO,NC,27405,5632,GUILFORD,37081,LOCATED ON THE EAST SIDE OF NORTH CHURCH STREET LESS THAN .10 MILES NORTHEAST OF THE INTERSECTION OF GOLDEN GATE DRIVE AND NORTH CHURCH STREET., , , ,2009-01-12T00:00:00.000Z,PHONE,2009-01-12T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",17055380,-79.7814708,36.0990478,NAVTEQ,2008Q1,ONENTITY,YES,TGS,UC_2380
3470,10422367,PRIMECARE - HIGHLAND OAKS,336-774-0040,600 HIGHLAND OAKS DRIVE, ,WINSTON SALEM,NC,27103,7107,FORSYTH,37067,"0.08 MILES SOUTH OF THE INTERSCTION AT HIGHLAND OAKS DR AND BROOKVIEW HILLS BLVD., ON THE EAST SIDE OF HIGHLAND OAKS DR.", , , ,2008-01-24T00:00:00.000Z,PHONE,2008-01-24T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",17125270,-80.3024779,36.0607848,NAVTEQ,2008Q1,BLOCKFACE,YES,TGS,UC_2471
3471,10193901,PRIMECARE - KERNERSVILLE,336-996-2173,111 GATEWAY CENTER DRIVE, ,KERNERSVILLE,NC,27284,2999,FORSYTH,37067,LOCATED ON THE EAST SIDE OF GATEWAY CENTER LESS THAN .10 MILES SOUTH OF THE INTERSECTION OF PINEVIEW DRIVE AND GATEWAY CENTER DRIVE., , , ,2009-01-12T00:00:00.000Z,PHONE,2009-01-12T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",112095243,-80.0653914,36.113892,NAVTEQ,2008Q1,ONENTITY,YES,TGS,UC_2356
3478,11527232,COMMUNITY IMMEDIATE CARE CENTER,919-528-7171,1614 NC HIGHWAY 56, ,CREEDMOOR,NC,27522,8297,GRANVILLE,37077,LOCATED ON THE SOUTHWEST SIDE OF NC-56 BETWEEN WASHINGTON ST AND BIRCH DR, , , ,2009-04-15T00:00:00.000Z,PHONE,2009-04-15T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",102372416,-78.7161108,36.1384586,NAVTEQ,2008Q1,ONENTITY,YES,TGS, 
3484,11527258,ONSLOW URGENT CARE,910-577-1555,325 WESTERN BOULEVARD, ,JACKSONVILLE,NC,28546,6341,ONSLOW,37133,LOCATED ON THE WEST SIDE OF WESTERN BLVD LESS THAN 0.10 MILE NORTH OF MEMORIAL DR, , , ,2009-04-16T00:00:00.000Z,PHONE,2009-04-16T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",102735510,-77.383673,34.7646402,NAVTEQ,2008Q1,ONENTITY,YES,TGS, 
3489,11527275,RE WILLIFORD MEDICAL DOCTOR,336-633-0407,230 FOUST STREET, ,ASHEBORO,NC,27203,5404,RANDOLPH,37151,LOCATED ON THE NORTHEAST CORNER OF N CHURCH ST AND FOUST ST, , , ,2009-04-16T00:00:00.000Z,PHONE,2009-04-16T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",112088688,-79.8164289,35.7124787,NAVTEQ,2008Q1,ONENTITY,YES,TGS, 
3497,10844036,ROXBORO MEDACCESS,336-330-0400,3762 DURHAM ROAD, ,ROXBORO,NC,27574,2741,PERSON,37145,LOCATED ON THE WEST SIDE OF US-501 LESS THAN .2 MILES SOUTH OF FLAT RIVER CHURCH RD., , , ,2009-01-30T00:00:00.000Z,PHONE,2009-01-30T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",102950280,-78.9824451,36.3415606,NAVTEQ,2008Q1,BLOCKFACE,YES,TGS, 
3501,10192819,SCOTLAND URGENT CARE CENTER,910-277-8300,500 LAUCHWOOD DRIVE, ,LAURINBURG,NC,28352,5501,SCOTLAND,37165,LOCATED ON THE NORTH SIDE OF THE INTERSECTION OF E LAUCHWOOD DR AND BERWICK DR, , , ,2009-04-16T00:00:00.000Z,PHONE,2009-04-16T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",125082411,-79.4681774,34.7516375,NAVTEQ,2008Q1,ONENTITY,YES,TGS,UC_2388
3514,10844149,NORTHSIDE URGENT CARE,910-488-9011,5397 RAMSEY STREET, ,FAYETTEVILLE,NC,28311,1417,CUMBERLAND,37051,"LOC ON THE WEST SIDE OF RAMSEY ST, APPR .1 MILES SOUTH OF VILLA DR.", , , ,2009-01-13T00:00:00.000Z,PHONE,2009-01-13T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",102424022,-78.8773731,35.1335179,NAVTEQ,2008Q1,ONENTITY,YES,TGS, 
3530,11527259,ROCKY POINT URGENT CARE,910-675-8089,27 COMMERCE DRIVE, ,ROCKY POINT,NC,28457,7871,PENDER,37141,LOCATED ON THE NORTHEAST CORNER OF COMMERCE DR AND US-117, , , ,2009-04-16T00:00:00.000Z,PHONE,2009-04-16T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",127892615,-77.8811822,34.4474833,NAVTEQ,2008Q1,ONENTITY,YES,TGS, 
3534,11527235,HAYWOOD REGIONAL MEDICAL CENTER - URGENT CARE,828-452-8354,576 LEROY GEORGE DRIVE,BUILDING 1,CLYDE,NC,28721,7404,HAYWOOD,37087,LOCATED ON THE SOUTH SIDE OF NC-1933 BETWEEN 0.10 AND 0.20 MILES WEST OF JONES COVE RD, , , ,2009-04-15T00:00:00.000Z,PHONE,2009-04-15T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",125310353,-82.9415094,35.5237639,NAVTEQ,2008Q1,ONENTITY,YES,TGS, 
3542,10421920,TREMONT MEDICAL CENTER,919-846-7403,8312 CREEDMOOR ROAD, ,RALEIGH,NC,27613,1373,WAKE,37183,"LOCATED ON THE EAST SIDE OF CREEDMOOR RD, .1 MILE SOUTH OF THE INTERSECTION OF STRICKLAND RD AND CREEDMOOR RD.", , , ,2009-01-26T00:00:00.000Z,PHONE,2009-01-26T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",17096710,-78.6802228,35.9010332,NAVTEQ,2008Q1,ONENTITY,YES,TGS,UC_2462
3549,10993605,SALISBURY CHILDRENS CLINIC,704-636-5576,129 WOODSON STREET, ,SALISBURY,NC,28144,3255,ROWAN,37159,LOC AT THE NORTHEAST CORNER OF WEST CEMETARY ST AND WOODSON STREET., , , ,2009-01-22T00:00:00.000Z,PHONE,2009-01-22T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",102552659,-80.4727298,35.6784243,NAVTEQ,2008Q1,ONENTITY,YES,TGS, 
3551,10421900,US HEALTHWORKS MEDICAL GROUP - FAYETTEVILLE,910-323-3184,1702 OWEN DRIVE, ,FAYETTEVILLE,NC,28304,3419,CUMBERLAND,37051,"LOC ON THE SOUTHWEST SIDE OF OWEN DRIVE, APPR .1 MILES NORTHWEST OF BOONE TRAIL EXT.", , , ,2009-01-13T00:00:00.000Z,PHONE,2009-01-13T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",102422877,-78.9294493,35.0286733,NAVTEQ,2008Q1,ONENTITY,YES,TGS,UC_2375
3552,10421919,NEXTCARE URGENT CARE - GARNER,919-779-5010,801 UNITED STATES HIGHWAY 70 WEST, ,GARNER,NC,27529, ,WAKE,37183,"LOCATED ON THE SOUTHWEST SIDE OF US-70, .3 MILES NORTHWEST OF THE INTERSECTION OF US-70 AND VANDORA SPRINGS RD.", , , ,2009-01-23T00:00:00.000Z,PHONE,2009-01-23T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",127865078,-78.627659,35.7124519,NAVTEQ,2008Q1,ONENTITY,YES,TGS,UC_2458
3557,10844659,BURLINGTON URGENT CARE,336-586-0060,1225 HUFFMAN MILL ROAD, ,BURLINGTON,NC,27215,8788,ALAMANCE,37001,LOCATED ON THE SOUTHWEST CORNER OF WHITESELL DR AND HUFFMAN MILL RD, , , ,2009-01-14T00:00:00.000Z,PHONE,2009-01-14T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",135922591,-79.5025143,36.0643794,NAVTEQ,2008Q1,ONENTITY,YES,TGS, 
3559,10844667,ALAMANCE REGIONAL URGENT CARE,919-568-7300,3940 ARROWHEAD BOULEVARD, ,MEBANE,NC,27302, ,ALAMANCE,37001,LOCATED ON THE SOUTHEAST SIDE OF ARROWHEAD BLVD APPROX .2 MILES EAST OF MEBANE OAKS RD, , , ,2009-01-14T00:00:00.000Z,PHONE,2009-01-14T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",711797460,-79.2695558,36.0730583,NAVTEQ,2008Q1,ONENTITY,YES,TGS, 
3567,10424640,PRESBYTERIAN URGENT CARE - UNIVERSITY,704-384-1220,8491 MEDICAL PLAZA DRIVE,SUITE 250,CHARLOTTE,NC,28262,9768,MECKLENBURG,37119,ON THE NORTHEAST CORNER OF W WT HARRIS BLVD AND MALLARD CREEK RD., , , ,2008-01-30T00:00:00.000Z,PHONE,2008-02-05T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",28210420,-80.7767552,35.3190224,NAVTEQ,2006Q4,ONENTITY,YES,TGS, 
3622,10193915,PARDEE URGENT CARE - FOUR SEASONS,828-697-3232,212A THOMPSON STREET, ,HENDERSONVILLE,NC,28792,2949,HENDERSON,37089,EAST SIDE OF THOMPSON STREET BETWEEN SIGNAL HILL DR AND VINCE MARIEN BLVD, , , ,2009-01-09T00:00:00.000Z,PHONE,2009-01-09T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",127917765,-82.4448689,35.3396366,NAVTEQ,2008Q1,ONENTITY,YES,TGS,UC_2394
3667,10197864,NEW BERN FAMILY PRACTICE AND URGENT CARE CENTER,252-633-1678,810 KENNEDY AVENUE, ,NEW BERN,NC,28560,2336,CRAVEN,37049,EAST CORNER OF KENNEDY AVE AND NEUSE BLVD, , , ,2005-12-28T00:00:00.000Z,PHONE,2005-12-28T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",125305536,-77.0645354,35.1114366,NAVTEQ,2008Q1,BLOCKFACE,YES,TGS, 
3782,11527263,TRYON URGENT AND FAMILY CARE,828-859-5600,3919 LYNN ROAD, ,TRYON,NC,28782,2878,POLK,37149,LOCATED ON THE EAST SIDE OF LYNN ST BETWEEN BERRY ST AND FOX TROT LN, , , ,2009-04-20T00:00:00.000Z,PHONE,2009-04-20T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",102106882,-82.2409814,35.21512,NAVTEQ,2008Q1,ONENTITY,YES,TGS, 
3806,10193914,ACCENT URGENT CARE AND AFTER HOURS PEDIATRICS,919-859-1136,212 ASHVILLE AVENUE,SUITE 10,CARY,NC,27518,6669,WAKE,37183,"LOCATED ON THE NORTHEAST SIDE OF ASHEVILLE AVE. FROM THE INTERSECTION OF TRYON RD AND KILDAIRE FARM RD, .2 MILES SOUTHWEST ON TRYON RD AND THEN NORTHWEST ON ASHEVILLE AVE .1 MILE.", , , ,2009-01-22T00:00:00.000Z,PHONE,2009-01-22T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",17116370,-78.7834397,35.7406341,NAVTEQ,2008Q1,ONENTITY,YES,TGS,UC_2392
3816,10193909,REX EXPRESS CARE OF CARY,919-387-3180,1515 SOUTHWEST CARY PARKWAY, ,CARY,NC,27511,6224,WAKE,37183,"LOCATED ON THE SOUTH SIDE OF SW CARY PARKWAY, .1 MILES SOUTH OF THE INTERSECTION OF SW CARY PKY AND LAKE PINE DR.", , , ,2009-01-23T00:00:00.000Z,PHONE,2009-01-23T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",17114716,-78.8105964,35.7534529,NAVTEQ,2008Q1,ONENTITY,YES,TGS,UC_2373
3817,10193925,SISTERS OF MERCY URGENT CARE - SOUTH,828-274-1462,1812 HENDERSONVILLE ROAD,KMART PLAZA,ASHEVILLE,NC,28803,3207,BUNCOMBE,37021,LOCATED ON THE EAST SIDE OF HENDERSONVILLE RD BETWEEN OVERLOOK ROAD AND GERBER ROAD, , , ,2009-01-09T00:00:00.000Z,PHONE,2009-01-09T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",125467296,-82.5227421,35.5059032,NAVTEQ,2008Q1,ONENTITY,YES,TGS,UC_2409
3819,10468029,MEDAC HEALTH SERVICES - PORTERS NECK,910-686-1972,8115 MARKET STREET, ,WILMINGTON,NC,28411,9387,NEW HANOVER,37129,"LOCATED ON THE NORTHWEST SIDE OF MARKET STREET, BETWEEN CYPRESS POND WAY AND SWEETWATER DRIVE.", , , ,2009-01-14T00:00:00.000Z,PHONE,2009-01-14T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",127867983,-77.7948444,34.2970447,NAVTEQ,2008Q1,ONENTITY,YES,TGS, 
3826,10193931,SISTERS OF MERCY URGENT CARE - NORTH,828-645-5088,155 WEAVER BOULEVARD,WEAVERVILLE PLAZA,WEAVERVILLE,NC,28787,8345,BUNCOMBE,37021,LOCATED ON THE NORTH SIDE OF WEAVER BLVD BETWEEN US 19 AND CLINTON ST IN THE WEAVERVILLE SHOPPING PLAZA, , , ,2009-01-09T00:00:00.000Z,PHONE,2009-01-09T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",125365034,-82.5678511,35.705752,NAVTEQ,2008Q1,ONENTITY,YES,TGS,UC_2425
3827,10421909,MEDAC HEALTH SERVICES - SHIPYARD,910-791-0075,3710 SHIPYARD BOULEVARD, ,WILMINGTON,NC,28403,6147,NEW HANOVER,37129,"LOCATED ON THE SOUTHEAST SIDE OF SHIPYARD BOULEVARD, BETWEEN LONGSTREET DRIVE AND STONEWALL JACKSON DRIVE.", , , ,2009-01-14T00:00:00.000Z,PHONE,2009-01-14T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",127875608,-77.9044247,34.1958671,NAVTEQ,2008Q1,ONENTITY,YES,TGS,UC_2418
3828,10421179,PRIMARY CARE,336-789-0454,805 MERITA STREET, ,MOUNT AIRY,NC,27030,2763,SURRY,37171,"LOCATED ON THE SOUTH SIDE OF MERITA ST, .1 MILE WEST OF THE INTERSECTION OF MERITA ST AND US-52.", , , ,2009-01-15T00:00:00.000Z,PHONE,2009-01-15T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",109893247,-80.6257982,36.5066126,NAVTEQ,2008Q1,ONENTITY,YES,TGS,UC_2459
3838,10193902,CLAYTON URGENT CARE AND FAMILY CLINIC,919-550-2484,11491 UNITED STATES HIGHWAY 70 WEST, ,CLAYTON,NC,27520, ,JOHNSTON,37101,"SOUTHWEST SIDE OF US HWY 70 W, APPROX .1 MILES NORTHWEST OF THE INTERSECTION WITH AMELIA CHURCH RD", , , ,2009-01-15T00:00:00.000Z,PHONE,2009-01-15T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",102422722,-78.4719661,35.6518516,NAVTEQ,2008Q1,ONENTITY,YES,TGS,UC_2360
3839,10468028,MEDAC HEALTH SERVICES - MILITARY CUTOFF,910-256-6088,1442 MILITARY CUTOFF ROAD, ,WILMINGTON,NC,28403,3605,NEW HANOVER,37129,LOCATED ON THE NORTHWEST CORNER OF MILITARY CUTOFF ROAD AND ALLENS LANE., , , ,2009-01-15T00:00:00.000Z,PHONE,2009-01-15T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",127875660,-77.8304404,34.2248401,NAVTEQ,2008Q1,ONENTITY,YES,TGS, 
3841,10193921,IMMEDIATE CARE OF GOLDSBORO,919-580-0004,2604 MEDICAL OFFICE PLACE, ,GOLDSBORO,NC,27534,9417,WAYNE,37191,"LOCATED ON THE NORTH SIDE OF NC-1556, .1 MILES SOUTHWEST OF THE INTERSECTION OF NC-1556 AND N HOSPITAL RD.", , , ,2009-01-20T00:00:00.000Z,PHONE,2009-01-20T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",124769308,-77.9547661,35.4006934,NAVTEQ,2008Q1,ONENTITY,YES,TGS,UC_2404
3847,10424636,NORTH LAKE URGENT CARE,704-688-9650,7004 SMITH CORNERS BOULEVARD, ,CHARLOTTE,NC,28269,3793,MECKLENBURG,37119,APPROX .11 MILES WEST FROM THE INTERSECTION OF STATESVILLE RD AND SMITH CORNERS BLVD. LOCATED ON THE NORTH SIDE OF SMITH CORNERS BLVD., , , ,2008-01-30T00:00:00.000Z,PHONE,2008-01-30T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",127866449,-80.8430891,35.3489909,NAVTEQ,2008Q1,BLOCKFACE,YES,TGS, 
3848,10424627,NORTHCROSS MEDICAL CENTER,704-568-2900,4920 ALBEMARLE ROAD, ,CHARLOTTE,NC,28205,6618,MECKLENBURG,37119,IN BETWEEN AMITY PL AND GREENBROOK DR. LOCATED ON THE SOUTH SIDE OF ALBEMARLE RD., , , ,2008-01-30T00:00:00.000Z,PHONE,2008-01-30T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",127897284,-80.7640509,35.2001223,NAVTEQ,2008Q1,BLOCKFACE,YES,TGS, 
3860,10193916,GRAHAM URGENT CARE,336-228-9671,217 EAST ELM STREET, ,GRAHAM,NC,27253,3021,ALAMANCE,37001,LOCATED ON THE SOUTHWEST CORNER OF E ELM ST AND S MELVILLE ST, , , ,2009-01-14T00:00:00.000Z,PHONE,2009-01-14T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",102479606,-79.3973281,36.0689711,NAVTEQ,2008Q1,ONENTITY,YES,TGS,UC_2395
3867,10844709,GENERAL MEDICAL CLINIC,919-383-0003,1821 HILLANDALE ROAD, ,DURHAM,NC,27705,2659,DURHAM,37063,"LOC ON THE NORTH SIDE OF FRONT ST, LESS THAN .1 MILES WEST OF HILLANDALE RD.", , , ,2009-01-15T00:00:00.000Z,PHONE,2009-01-15T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",17084058,-78.9368039,36.0308541,NAVTEQ,2008Q1,ONENTITY,YES,TGS, 
3868,10421897,NEXTCARE URGENT CARE - CARY,919-481-0277,1110 KILDAIRE FARM ROAD, ,CARY,NC,27511,4523,WAKE,37183,"LOCATED ON THE WEST SIDE OF KILDAIRE FARM RD, LESS THAN .1 MILE SOUTH OF THE INTERSECTION OF SW MAYNARD RD AND KILDAIRE FARM RD.", , , ,2009-01-22T00:00:00.000Z,PHONE,2009-01-22T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",17112928,-78.7822931,35.7704221,NAVTEQ,2008Q1,ONENTITY,YES,TGS,UC_2357
